Code_Region;Nom_Region;Code_CNP;Titre_professionnel_de_la_CNP;Niveau_de_compétences;Genre_de_compétences;emploi_estimé_2018;Perspectives_2023
480;Côte-Nord & Nord-du-QC;7293;Calorifugeurs/calorifugeuses;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7294;Peintres et décorateurs/décoratrices (sauf décorateurs/décoratrices d'intérieur);Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7295;Poseurs/poseuses de revêtements d'intérieur;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7301;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en mécanique;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Equilibre
480;Côte-Nord & Nord-du-QC;7302;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Equilibre
480;Côte-Nord & Nord-du-QC;7303;Surveillants/surveillantes de l'imprimerie et du personnel assimilé;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7304;Surveillants/surveillantes des opérations du transport ferroviaire;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7305;Surveillants/surveillantes du transport routier et du transport en commun;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7311;Mécaniciens/mécaniciennes de chantier et mécaniciens industriels/mécaniciennes industrielles;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;1500;Déficit
480;Côte-Nord & Nord-du-QC;7312;Mécaniciens/mécaniciennes d'équipement lourd;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;500;Déficit
480;Côte-Nord & Nord-du-QC;7313;Mécaniciens/mécaniciennes en chauffage, réfrigération et climatisation;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7314;Réparateurs/réparatrices de wagons;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;100;Equilibre
480;Côte-Nord & Nord-du-QC;7315;Mécaniciens/mécaniciennes et contrôleurs/contrôleuses d'aéronefs;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;50;Equilibre
480;Côte-Nord & Nord-du-QC;7316;Ajusteurs/ajusteuses de machines;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7318;Constructeurs/constructrices et mécaniciens/mécaniciennes d'ascenseurs;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7321;Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;450;Léger Déficit
480;Côte-Nord & Nord-du-QC;7322;Débosseleurs/débosseleuses et réparateurs/réparatrices de carrosserie;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;50;Léger Déficit
480;Côte-Nord & Nord-du-QC;7331;Installateurs/installatrices de brà»leurs à  l'huile et à  combustibles solides;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7332;Réparateurs/réparatrices et préposés/préposées à  l'entretien d'appareils;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;50;Equilibre
480;Côte-Nord & Nord-du-QC;7333;Electromécaniciens/électromécaniciennes;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7334;Mécaniciens/mécaniciennes de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7335;Autres réparateurs/réparatrices de petits moteurs et de petits équipements;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7361;Mécaniciens/mécaniciennes de locomotive et de cour de triage;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;100;Equilibre
480;Côte-Nord & Nord-du-QC;7362;Chefs de train et serre-freins;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;50;Equilibre
480;Côte-Nord & Nord-du-QC;7371;Grutiers/grutières;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;100;Léger Déficit
480;Côte-Nord & Nord-du-QC;7372;Foreurs/foreuses et dynamiteurs/dynamiteuses de mines à  ciel ouvert, de carrières et de chantiers de construction;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;50;Léger Déficit
480;Côte-Nord & Nord-du-QC;7373;Foreurs/foreuses de puits d'eau;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7381;Opérateurs/opératrices de presses à  imprimer;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7384;Autre personnel des métiers et personnel assimilé, n.c.a.;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7441;Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7442;Personnel d'entretien des canalisations d'eau et de gaz;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7444;Fumigateurs/fumigatrices et préposés/préposées au contrôle de la vermine;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7445;Autres réparateurs/réparatrices et préposés/préposées à  l'entretien;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7451;Débardeurs/débardeuses;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;150;Equilibre
480;Côte-Nord & Nord-du-QC;7452;Manutentionnaires;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;300;Léger Déficit
480;Côte-Nord & Nord-du-QC;7511;Conducteurs/conductrices de camions de transport;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;1000;Léger Déficit
480;Côte-Nord & Nord-du-QC;7512;Conducteurs/conductrices d'autobus et opérateurs/opératrices de métro et autres transports en commun;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;350;Equilibre
480;Côte-Nord & Nord-du-QC;7513;Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;150;Léger Surplus
480;Côte-Nord & Nord-du-QC;7514;Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;350;Léger Déficit
480;Côte-Nord & Nord-du-QC;7521;Conducteurs/conductrices d'équipement lourd (sauf les grues);C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;800;Déficit
480;Côte-Nord & Nord-du-QC;7522;Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;200;Léger Déficit
480;Côte-Nord & Nord-du-QC;7531;Ouvriers/ouvrières de gares de triage et à  l'entretien de la voie ferrée;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;100;Equilibre
480;Côte-Nord & Nord-du-QC;7532;Matelots de pont et matelots de salle des machines du transport par voies navigables;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;50;Equilibre
480;Côte-Nord & Nord-du-QC;7533;Opérateurs/opératrices de bateau à  moteur, de bac à  câble et personnel assimilé;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7534;Agents/agentes de piste dans le transport aérien;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;100;Equilibre
480;Côte-Nord & Nord-du-QC;7535;Autres préposés/préposées à  la pose et à  l'entretien des pièces mécaniques d'automobiles;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;7611;Aides de soutien des métiers et manoeuvres en construction;D de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;350;Léger Déficit
480;Côte-Nord & Nord-du-QC;7612;Autres manoeuvres et aides de soutien de métiers;D de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;50;Non publié
480;Côte-Nord & Nord-du-QC;7621;Manoeuvres à  l'entretien des travaux publics;D de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;300;Equilibre
480;Côte-Nord & Nord-du-QC;7622;Manoeuvres dans le transport ferroviaire et routier;D de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
480;Côte-Nord & Nord-du-QC;8211;Surveillants/surveillantes de l'exploitation forestière;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;50;Equilibre
480;Côte-Nord & Nord-du-QC;8221;Surveillants/surveillantes de l'exploitation des mines et des carrières;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;200;Equilibre
480;Côte-Nord & Nord-du-QC;8222;Entrepreneurs/entrepreneuses et surveillants/surveillantes du forage et des services reliés à  l'extraction de pétrole et de gaz;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8231;Mineurs/mineuses d'extraction et de préparation, mines souterraines;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;600;Equilibre
480;Côte-Nord & Nord-du-QC;8232;Foreurs/foreuses et personnel de mise à  l'essai et des autres services reliés à  l'extraction de pétrole et de gaz;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8241;Conducteurs/conductrices de machines d'abattage d'arbres;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;100;Léger Déficit
480;Côte-Nord & Nord-du-QC;8252;Entrepreneurs/entrepreneuses de services agricoles, surveillants/surveillantes d'exploitations agricoles et ouvriers spécialisés/ouvrières spécialisées dans l'élevage;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8255;Entrepreneurs/entrepreneuses et superviseurs/superviseures des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;50;Equilibre
480;Côte-Nord & Nord-du-QC;8261;Capitaines et officiers/officières de bateaux de pêche;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8262;Pêcheurs indépendants/pêcheuses indépendantes;Technique-2 (Qualifié);Ressources nat., agriculture et prod. connexe;50;Equilibre
480;Côte-Nord & Nord-du-QC;8411;Personnel d'entretien et de soutien des mines souterraines;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;250;Equilibre
480;Côte-Nord & Nord-du-QC;8412;Personnel du forage et de l'entretien des puits de pétrole et de gaz et personnel assimilé;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8421;Opérateurs/opératrices de scies à  chaîne et d'engins de débardage;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8422;Ouvriers/ouvrières en sylviculture et en exploitation forestière;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;50;Léger Déficit
480;Côte-Nord & Nord-du-QC;8431;Ouvriers/ouvrières agricoles;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8432;Ouvriers/ouvrières de pépinières et de serres;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8441;Matelots de pont sur les bateaux de pêche;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8442;Trappeurs/trappeuses et chasseurs/chasseuses;C de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;100;Non publié
480;Côte-Nord & Nord-du-QC;8611;Manoeuvres à  la récolte;D de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8612;Manoeuvres en aménagement paysager et en entretien des terrains;D de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;100;Léger Déficit
480;Côte-Nord & Nord-du-QC;8613;Manoeuvres de l'aquaculture et de la mariculture;D de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;8614;Manoeuvres des mines;D de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;50;Equilibre
480;Côte-Nord & Nord-du-QC;8615;Manoeuvres de forage et d'entretien des puits de pétrole et de gaz, et personnel assimilé;D de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;50;Non publié
480;Côte-Nord & Nord-du-QC;8616;Manoeuvres de l'exploitation forestière;D de la CNP (Moins Qualifié);Ressources nat., agriculture et prod. connexe;;Non publié
480;Côte-Nord & Nord-du-QC;9211;Surveillants/surveillantes dans la transformation des métaux et des minerais;Technique-2 (Qualifié);Fabrication et services d'utilité publique;100;Equilibre
480;Côte-Nord & Nord-du-QC;9212;Surveillants/surveillantes dans le raffinage du pétrole, dans le traitement du gaz et des produits chimiques et dans les services d'utilité publique;Technique-2 (Qualifié);Fabrication et services d'utilité publique;50;Equilibre
480;Côte-Nord & Nord-du-QC;9213;Surveillants/surveillantes dans la transformation des aliments et des boissons;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9214;Surveillants/surveillantes dans la fabrication de produits en caoutchouc et en plastique;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9215;Surveillants/surveillantes dans la transformation des produits forestiers;Technique-2 (Qualifié);Fabrication et services d'utilité publique;150;Equilibre
480;Côte-Nord & Nord-du-QC;9217;Surveillants/surveillantes dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9221;Surveillants/surveillantes dans la fabrication de véhicules automobiles;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9222;Surveillants/surveillantes dans la fabrication de matériel électronique;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9223;Surveillants/surveillantes dans la fabrication d'appareils électriques;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9224;Surveillants/surveillantes dans la fabrication de meubles et d'accessoires;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9226;Surveillants/surveillantes dans la fabrication d'autres produits métalliques et de pièces mécaniques;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9227;Surveillants/surveillantes dans la fabrication et le montage de produits divers;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9231;Opérateurs/opératrices de poste central de contrôle et de conduite de procédés industriels dans le traitement des métaux et des minerais;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9232;Opérateurs/opératrices de salle de commande centrale et de conduite de procédés industriels dans le raffinage du pétrole et le traitement du gaz et des produits chimiques;Technique-2 (Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9235;Opérateurs/opératrices au contrôle de la réduction en pâte des pâtes et papiers, de la fabrication du papier et du couchage;Technique-2 (Qualifié);Fabrication et services d'utilité publique;100;Léger Déficit
480;Côte-Nord & Nord-du-QC;9241;Mécaniciens/mécaniciennes de centrales et opérateurs/opératrices de réseaux électriques;Technique-2 (Qualifié);Fabrication et services d'utilité publique;250;Déficit
480;Côte-Nord & Nord-du-QC;9243;Opérateurs/opératrices d'installations du traitement de l'eau et des déchets;Technique-2 (Qualifié);Fabrication et services d'utilité publique;100;Equilibre
480;Côte-Nord & Nord-du-QC;9411;Opérateurs/opératrices de machines dans le traitement des métaux et des minerais;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;450;Equilibre
480;Côte-Nord & Nord-du-QC;9412;Ouvriers/ouvrières de fonderies;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;50;Equilibre
480;Côte-Nord & Nord-du-QC;9413;Opérateurs/opératrices de machines à  former et à  finir le verre et coupeurs/coupeuses de verre;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9414;Opérateurs/opératrices de machines dans le faà§onnage et la finition des produits en béton, en argile ou en pierre;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;50;Equilibre
480;Côte-Nord & Nord-du-QC;9415;Contrôleurs/contrôleuses et essayeurs/essayeuses dans la transformation des métaux et des minerais;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9416;Opérateurs/opératrices de machines à  forger et à  travailler les métaux;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9417;Opérateurs/opératrices de machines d'usinage;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;50;Equilibre
480;Côte-Nord & Nord-du-QC;9418;Opérateurs/opératrices de machines d'autres produits métalliques;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9421;Opérateurs/opératrices d'installations de traitement des produits chimiques;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9422;Opérateurs/opératrices de machines de traitement des matières plastiques;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9423;Opérateurs/opératrices de machines de transformation du caoutchouc et personnel assimilé;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9431;Opérateurs/opératrices de machines à  scier dans les scieries;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;100;Equilibre
480;Côte-Nord & Nord-du-QC;9432;Opérateurs/opératrices de machines dans les usines de pâte à  papier;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9433;Opérateurs/opératrices de machines dans la fabrication et la finition du papier;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9434;Autres opérateurs/opératrices de machines dans la transformation du bois;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;50;Equilibre
480;Côte-Nord & Nord-du-QC;9435;Opérateurs/opératrices de machines à  faà§onner le papier;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9436;Classeurs/classeuses de bois d'oeuvre et autres vérificateurs/vérificatrices et classeurs/classeuses dans la transformation du bois;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;100;Equilibre
480;Côte-Nord & Nord-du-QC;9437;Opérateurs/opératrices de machines à  travailler le bois;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;100;Equilibre
480;Côte-Nord & Nord-du-QC;9441;Opérateurs/opératrices de machines et travailleurs/travailleuses de traitement des fibres et des fils textiles, du cuir et des peaux;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9442;Tisseurs/tisseuses, tricoteurs/tricoteuses et autres opérateurs/opératrices de machines textiles;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9445;Coupeurs/coupeuses de tissu, de fourrure et de cuir;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9446;Opérateurs/opératrices de machines à  coudre industrielles;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9447;Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9461;Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments et des boissons;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9462;Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9463;Ouvriers/ouvrières dans les usines de transformation du poisson et de fruits de mer;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9465;Echantillonneurs/échantillonneuses et trieurs/trieuses dans la transformation des aliments et des boissons;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9471;Opérateurs/opératrices d'équipement d'impression sans plaque;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9472;Photograveurs-clicheurs/photograveuses-clicheuses, photograveurs-reporteurs/photograveuses-reporteuses et autre personnel de prépresse;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9473;Opérateurs/opératrices de machines à  relier et de finition;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9474;Développeurs/développeuses de films et de photographies;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9521;Monteurs/monteuses d'aéronefs et contrôleurs/contrôleuses de montage d'aéronefs;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9522;Assembleurs/assembleuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de véhicules automobiles;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9523;Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9524;Monteurs/monteuses et contrôleurs/contrôleuses dans la fabrication de matériel, d'appareils et d'accessoires électriques;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9525;Assembleurs/assembleuses, monteurs/monteuses et contrôleurs/contrôleuses dans la fabrication de transformateurs et de moteurs électriques industriels;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9526;Monteurs/monteuses et contrôleurs/contrôleuses de matériel mécanique;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9527;Opérateurs/opératrices de machines et contrôleurs/contrôleuses dans la fabrication d'appareils électriques;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9531;Monteurs/monteuses de bateaux et contrôleurs/contrôleuses de montage de bateaux;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9532;Monteurs/monteuses et contrôleurs/contrôleuses de meubles et d'accessoires;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9533;Monteurs/monteuses et contrôleurs/contrôleuses d'autres produits en bois;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9534;Finisseurs/finisseuses et restaurateurs/restauratrices de meubles;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9535;Assembleurs/assembleuses, finisseurs/finisseuses et contrôleurs/contrôleuses de produits en plastique;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9536;Peintres, enduiseurs/enduiseuses et opérateurs/opératrices de procédés dans le finissage du métal - secteur industriel;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9537;Monteurs/monteuses, finisseurs/finisseuses et contrôleurs/contrôleuses de produits divers;C de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9611;Manoeuvres dans le traitement des métaux et des minerais;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;100;Equilibre
480;Côte-Nord & Nord-du-QC;9612;Manoeuvres en métallurgie;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9613;Manoeuvres dans le traitement des produits chimiques et les services d'utilité publique;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9614;Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;350;Léger Déficit
480;Côte-Nord & Nord-du-QC;9615;Manoeuvres dans la fabrication des produits en caoutchouc et en plastique;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9616;Manoeuvres des produits du textile;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9617;Manoeuvres dans la transformation des aliments et des boissons;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
480;Côte-Nord & Nord-du-QC;9618;Manoeuvres dans la transformation du poisson et des fruits de mer;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;100;Déficit
480;Côte-Nord & Nord-du-QC;9619;Autres manoeuvres des services de transformation, de fabrication et d'utilité publique;D de la CNP (Moins Qualifié);Fabrication et services d'utilité publique;;Non publié
498;RMR Québec;11;Membres des corps législatifs;A-1 Gestion (Haut. Qualifié);Gestion;150;Non publié
498;RMR Québec;12;Cadres supérieurs/cadres supérieures - administration publique;A-1 Gestion (Haut. Qualifié);Gestion;600;Non publié
498;RMR Québec;13;Cadres supérieurs/cadres supérieures - services financiers, communications et autres services aux entreprises;A-1 Gestion (Haut. Qualifié);Gestion;900;Non publié
498;RMR Québec;14;Cadres supérieurs/cadres supérieures - santé, enseignement, services sociaux et communautaires et associations mutuelles;A-1 Gestion (Haut. Qualifié);Gestion;400;Non publié
498;RMR Québec;15;Cadres supérieurs/cadres supérieures - commerce, radiotélédiffusion et autres services, n.c.a.;A-1 Gestion (Haut. Qualifié);Gestion;1500;Non publié
